62;0;2100.00;11.00;2224.00;0.00;0.40
63;0;2782.00;9.75;1147.00;0.00;0.92
64;0;3189.00;10.10;1482.00;0.00;0.92
65;0;2999.00;11.00;586.00;0.00;0.84
66;0;447.00;16.47;513.00;0.00;0.84
67;0;3135.00;11.97;670.00;0.00;0.56
68;0;2833.00;10.10;2689.00;0.00;0.92
69;0;2329.00;11.77;2029.00;0.00;0.20
70;0;2512.00;16.87;1634.00;0.00;0.88
71;0;3328.00;10.40;529.00;0.00;0.44
72;0;3055.00;11.35;1604.00;0.00;0.80
73;0;3440.00;11.15;927.00;0.00;0.68
74;0;12.00;12.35;267.00;0.00;0.44
75;0;2202.00;10.30;2628.00;0.00;0.72
76;0;2660.00;16.25;738.00;0.00;0.48
77;0;914.00;11.12;2542.00;0.00;0.52
78;0;850.00;18.35;24.00;0.00;0.72
79;0;2392.00;9.70;2073.00;0.00;0.32
80;0;2953.00;12.60;439.00;0.00;0.56
81;0;2541.00;11.90;2758.00;0.00;0.84
82;0;4236.00;9.70;2802.00;0.00;0.68
83;0;1742.00;18.92;703.00;0.00;0.84
84;0;275.00;23.25;244.00;0.00;0.72
85;0;4434.00;9.70;2423.00;0.00;0.84
86;0;2464.00;17.27;168.00;0.00;0.88
87;0;392.00;11.40;2508.00;0.00;0.48
88;0;741.00;9.70;585.00;0.00;0.76
89;0;1638.00;19.22;1129.00;0.00;0.60
90;0;2809.00;12.22;128.00;0.00;0.76
91;0;311.00;17.67;68.00;0.00;0.72
92;0;1300.00;21.45;409.00;0.00;0.60
93;0;2675.00;11.00;1224.00;0.00;0.96
94;0;69.00;14.90;248.00;0.00;0.60
95;0;3368.00;11.00;1088.00;0.00;0.60
96;0;4517.00;9.70;1862.00;0.00;0.92
97;0;3213.00;11.75;66.00;0.00;0.88
98;0;2225.00;14.80;1813.00;0.00;0.68
99;0;1789.00;19.17;304.00;0.00;0.72
100;0;2146.00;16.47;1352.00;0.00;0.52
101;0;4503.00;9.70;1573.00;0.00;0.68
102;0;193.00;10.00;2789.00;0.00;0.44
103;0;2172.00;15.22;1105.00;0.00;0.48
104;0;2391.00;14.37;1869.00;0.00;0.44
105;0;2319.00;18.05;777.00;0.00;0.48
106;0;3272.00;10.15;732.00;0.00;0.60
107;0;2849.00;9.70;2337.00;0.00;0.88
108;0;565.00;16.92;601.00;0.00;0.80
109;0;1077.00;17.40;322.00;0.00;0.72
110;0;2888.00;16.32;1586.00;0.00;0.80
111;0;285.00;19.67;186.00;0.00;0.64
112;0;2881.00;10.17;609.00;0.00;0.44
113;0;3139.00;18.65;1158.00;0.00;0.52
114;0;1701.00;12.47;2342.00;0.00;0.96
115;0;1671.00;12.25;399.00;0.00;0.64
116;0;2516.00;12.40;936.00;0.00;0.48
117;0;788.00;11.00;2573.00;0.00;0.32
118;0;2750.00;16.37;1771.00;0.00;0.72
119;0;2104.00;12.37;815.00;0.00;0.56
120;0;1823.00;16.85;1772.00;0.00;0.72
121;0;4442.00;10.00;1799.00;0.00;0.88
122;0;2321.00;21.12;1701.00;0.00;0.88
123;0;1448.00;12.02;2695.00;0.00;1.08
124;0;2356.00;10.35;57.00;0.00;0.88
125;0;4068.00;9.70;2785.00;0.00;0.96
126;0;1653.00;15.30;457.00;0.00;0.68
127;0;4516.00;9.70;2521.00;0.00;0.72
128;0;2432.00;10.15;2234.00;0.00;0.48
129;0;4467.00;9.70;2238.00;0.00;0.88
130;0;2468.00;11.75;1339.00;0.00;0.80
131;0;26.00;18.27;28.00;0.00;0.60
132;0;2382.00;11.45;839.00;0.00;0.44
133;0;1630.00;17.62;97.00;0.00;0.56
134;0;3022.00;11.70;880.00;0.00;0.44
135;0;3847.00;9.80;2476.00;0.00;0.92
136;0;4187.00;10.10;2756.00;0.00;0.96
137;0;2919.00;9.70;181.00;0.00;0.88
138;0;1853.00;19.72;628.00;0.00;0.56
139;0;489.00;11.20;2620.00;0.00;0.44
140;0;4554.00;9.70;562.00;0.00;0.72
141;0;4218.00;9.80;2569.00;0.00;0.88
142;0;1259.00;14.65;2285.00;0.00;0.84
143;0;4453.00;9.70;1931.00;0.00;0.72
144;0;144.00;12.15;688.00;0.00;0.72
145;0;1308.00;10.10;1584.00;0.00;0.44
146;0;589.00;19.17;493.00;0.00;0.76
147;0;2410.00;10.70;2244.00;0.00;0.52
148;0;1426.00;16.27;704.00;0.00;0.64
149;0;1971.00;16.02;999.00;0.00;0.44
150;0;1092.00;18.40;2162.00;0.00;0.84
151;0;952.00;10.70;2607.00;0.00;0.48
152;0;1874.00;19.20;377.00;0.00;0.80
153;0;2335.00;10.60;2566.00;0.00;0.92
154;0;395.00;17.07;91.00;0.00;0.92
155;0;1348.00;9.75;2760.00;0.00;0.80
156;0;1204.00;16.95;2096.00;0.00;0.92
157;0;1592.00;12.50;2299.00;0.00;0.72
158;0;2011.00;13.80;910.00;0.00;0.44
159;0;1309.00;16.37;309.00;0.00;0.76
160;0;2053.00;14.55;1890.00;0.00;0.48
161;0;2718.00;11.90;2749.00;0.00;0.84
162;0;888.00;11.95;2569.00;0.00;0.56
163;0;126.00;12.27;596.00;0.00;0.80
164;0;4584.00;10.10;2183.00;0.00;0.76
165;0;1630.00;20.10;664.00;0.00;0.68
166;0;1802.00;13.37;1394.00;0.00;0.48
167;0;3176.00;14.30;1198.00;0.00;0.84
168;0;663.00;9.70;2687.00;0.00;0.52
169;0;2408.00;11.10;2163.00;0.00;0.52
170;0;648.00;18.60;943.00;0.00;1.24
171;0;2570.00;16.85;618.00;0.00;0.36
172;0;4169.00;9.70;2504.00;0.00;1.08
173;0;43.00;13.37;852.00;0.00;0.68
174;0;2946.00;18.80;86.00;0.00;0.84
175;0;2078.00;12.32;2570.00;0.00;0.88
176;0;2623.00;13.85;333.00;0.00;1.08
177;0;3692.00;9.90;957.00;0.00;0.52
178;0;2048.00;17.25;201.00;0.00;0.72
179;0;1274.00;13.82;1040.00;0.00;0.56
180;0;707.00;17.57;503.00;0.00;0.72
181;0;868.00;11.20;2082.00;0.00;0.48
182;0;2294.00;14.85;1844.00;0.00;0.52
183;0;2061.00;17.82;1781.00;0.00;0.84
184;0;1823.00;10.10;2218.00;0.00;0.64
185;0;973.00;10.52;2694.00;0.00;0.44
186;0;2814.00;17.17;1502.00;0.00;0.76
187;0;2031.00;22.95;1708.00;0.00;0.84
188;0;4147.00;10.00;2108.00;0.00;0.84
189;0;2523.00;10.45;2149.00;0.00;0.48
190;0;1153.00;10.60;2762.00;0.00;0.56
191;0;1837.00;10.05;2753.00;0.00;0.84
192;0;1701.00;11.05;2385.00;0.00;0.84
193;0;2411.00;10.50;2498.00;0.00;0.68
194;0;4493.00;9.90;2011.00;0.00;0.80
195;0;1597.00;16.40;714.00;0.00;0.64
196;0;1518.00;15.40;737.00;0.00;0.72
197;0;1846.00;20.40;213.00;0.00;0.60
198;0;4399.00;9.90;2541.00;0.00;0.96
199;0;2211.00;11.55;1264.00;0.00;0.44
200;0;4136.00;9.70;2608.00;0.00;0.84
201;0;3272.00;11.00;551.00;0.00;0.68
202;0;1728.00;13.17;2193.00;0.00;0.52
203;0;1130.00;15.05;1021.00;0.00;0.68
204;0;75.00;16.75;155.00;0.00;0.60
205;0;2399.00;11.85;232.00;0.00;0.88
206;0;2480.00;15.82;568.00;0.00;0.40
207;0;2215.00;11.80;2141.00;0.00;0.48
208;0;3013.00;9.70;705.00;0.00;0.56
209;0;1815.00;17.87;1887.00;0.00;0.72
210;0;219.00;12.87;792.00;0.00;0.64
211;0;2219.00;14.65;585.00;0.00;0.40
212;0;3903.00;10.00;2371.00;0.00;0.88
213;0;2103.00;12.87;718.00;0.00;0.56
214;0;2675.00;16.85;1480.00;0.00;0.96
215;0;2602.00;12.67;889.00;0.00;0.36
216;0;1188.00;19.67;619.00;0.00;0.68
217;0;2061.00;12.52;1436.00;0.00;0.32
218;0;569.00;17.05;276.00;0.00;0.72
219;0;404.00;10.20;2536.00;0.00;0.44
220;0;1237.00;9.70;2654.00;0.00;0.48
221;0;4474.00;9.70;1030.00;0.00;0.80
222;0;2122.00;16.72;544.00;0.00;1.12
223;0;2169.00;10.07;2245.00;0.00;0.84
224;0;366.00;10.15;1107.00;0.00;0.68
225;0;1177.00;14.37;2016.00;0.00;0.52
226;0;3071.00;10.80;1070.00;0.00;0.60
227;0;1642.00;17.35;1348.00;0.00;0.52
228;0;672.00;14.87;893.00;0.00;0.52
229;0;2562.00;12.30;2733.00;0.00;0.84
230;0;4591.00;9.70;2360.00;0.00;0.68
231;0;4561.00;9.70;1736.00;0.00;0.88
232;0;1646.00;14.17;2149.00;0.00;0.84
233;0;1800.00;12.45;1415.00;0.00;0.44
234;0;1193.00;17.80;819.00;0.00;0.64
235;0;1348.00;20.52;2076.00;0.00;0.84
236;0;4068.00;9.80;2471.00;0.00;0.80
237;0;2714.00;10.95;1859.00;0.00;0.88
238;0;2170.00;10.47;2056.00;0.00;0.48
239;0;1372.00;11.45;1213.00;0.00;0.60
240;0;1891.00;12.15;2780.00;0.00;0.84
241;0;2216.00;14.57;304.00;0.00;0.68
242;0;1560.00;15.40;1803.00;0.00;0.52
243;0;822.00;23.95;116.00;0.00;0.76
244;0;3880.00;9.70;2507.00;0.00;0.76
245;0;2128.00;10.50;1928.00;0.00;0.44
246;0;878.00;20.50;179.00;0.00;0.68
247;0;3513.00;9.82;905.00;0.00;0.52
248;0;2592.00;11.90;2658.00;0.00;0.96
249;0;3315.00;11.62;1200.00;0.00;0.76
250;0;268.00;12.50;2707.00;0.00;0.48
251;0;1432.00;16.05;2286.00;0.00;0.80
252;0;3253.00;11.15;510.00;0.00;0.44
253;0;4399.00;9.70;2580.00;0.00;0.84
254;0;435.00;18.65;8.00;0.00;0.44
255;0;577.00;11.07;759.00;0.00;0.52
256;0;4195.00;9.70;2243.00;0.00;0.80
257;0;972.00;17.42;346.00;0.00;0.76
258;0;35.00;10.40;1038.00;0.00;0.68
259;0;1290.00;14.22;2546.00;0.00;0.84
260;0;948.00;16.50;873.00;0.00;0.64
261;0;2305.00;9.70;171.00;0.00;1.00
262;0;1775.00;9.80;1459.00;0.00;0.44
263;0;3364.00;12.55;992.00;0.00;0.92
264;0;1582.00;20.02;30.00;0.00;0.60
265;0;2813.00;9.70;621.00;0.00;0.44
266;0;1794.00;18.97;101.00;0.00;0.84
267;0;1563.00;20.87;497.00;0.00;0.56
268;0;4319.00;9.80;2046.00;0.00;0.96
269;0;2262.00;11.27;2702.00;0.00;0.88
270;0;503.00;11.32;2705.00;0.00;0.44
271;0;732.00;19.15;769.00;0.00;0.68
272;0;3208.00;10.82;661.00;0.00;0.44
273;0;2348.00;9.75;2380.00;0.00;0.68
274;0;2818.00;11.10;2245.00;0.00;0.92
275;0;123.00;9.70;1032.00;0.00;0.80
276;0;2139.00;12.70;2365.00;0.00;0.92
277;0;2494.00;11.95;2783.00;0.00;0.84
278;0;3185.00;14.02;170.00;0.00;1.04
279;0;1002.00;14.30;2145.00;0.00;0.40
280;0;2198.00;11.90;2537.00;0.00;0.76
281;0;545.00;10.02;2736.00;0.00;0.44
282;0;2984.00;11.20;1520.00;0.00;0.68
283;0;669.00;9.87;2771.00;0.00;0.48
284;0;2807.00;10.65;855.00;0.00;0.56
285;0;587.00;14.75;324.00;0.00;0.76
286;0;2483.00;12.55;29.00;0.00;1.00
287;0;2196.00;12.45;154.00;0.00;1.00
288;0;2855.00;11.37;1523.00;0.00;0.88
289;0;2544.00;16.15;1286.00;0.00;0.72
290;0;1857.00;11.52;2641.00;0.00;0.76
291;0;2038.00;23.77;1748.00;0.00;1.32
292;0;1774.00;11.25;2599.00;0.00;0.76
293;0;1105.00;13.82;972.00;0.00;0.56
294;0;2380.00;19.52;764.00;0.00;0.40
295;0;1320.00;19.17;914.00;0.00;0.64
296;0;3089.00;10.60;723.00;0.00;0.56
297;0;1294.00;21.60;958.00;0.00;0.80
298;0;3046.00;9.70;1444.00;0.00;0.72
299;0;725.00;11.50;2407.00;0.00;0.48
300;0;2920.00;12.20;1082.00;0.00;0.72
301;0;1176.00;10.52;2644.00;0.00;0.56
302;0;3105.00;9.70;1476.00;0.00;0.76
303;0;1869.00;17.55;184.00;0.00;0.60
304;0;653.00;10.85;2630.00;0.00;0.40
305;0;1214.00;10.70;2399.00;0.00;0.44
306;0;1408.00;17.32;459.00;0.00;0.64
307;0;1770.00;16.85;1181.00;0.00;0.60
308;0;2634.00;10.47;1127.00;0.00;0.52
309;0;2456.00;11.20;1441.00;0.00;0.80
310;0;2560.00;17.57;1585.00;0.00;0.60
311;0;4226.00;9.70;2228.00;0.00;0.84
312;0;4084.00;9.80;2139.00;0.00;0.96
313;0;2588.00;10.62;1054.00;0.00;0.44
314;0;1816.00;9.87;2236.00;0.00;0.48
315;0;2369.00;12.67;1272.00;0.00;0.44
316;0;126.00;14.92;802.00;0.00;0.64
317;0;3369.00;10.75;1026.00;0.00;0.80
318;0;2964.00;10.20;803.00;0.00;0.44
319;0;1008.00;9.70;1983.00;0.00;0.52
320;0;2387.00;13.42;995.00;0.00;0.72
321;0;1567.00;13.92;2449.00;0.00;0.92
322;0;1887.00;11.52;2408.00;0.00;1.00
323;0;2065.00;12.20;1938.00;0.00;0.48
324;0;1473.00;18.35;2081.00;0.00;0.84
325;0;2002.00;13.20;1815.00;0.00;0.84
326;0;800.00;11.75;2278.00;0.00;0.36
327;0;4098.00;9.70;2315.00;0.00;1.00
328;0;704.00;13.52;624.00;0.00;0.60
329;0;2380.00;10.45;2647.00;0.00;0.88
330;0;4588.00;9.70;2737.00;0.00;0.88
331;0;2235.00;13.67;358.00;0.00;0.96
332;0;2064.00;12.70;2680.00;0.00;0.92
333;0;1614.00;14.00;426.00;0.00;0.72
334;0;1519.00;19.12;1120.00;0.00;0.72
335;0;2182.00;14.82;829.00;0.00;0.40
336;0;4531.00;9.70;2380.00;0.00;0.88
337;0;53.00;9.90;1071.00;0.00;0.72
338;0;4096.00;9.70;2603.00;0.00;0.96
339;0;2605.00;10.00;2286.00;0.00;0.68
340;0;291.00;12.57;2785.00;0.00;0.56
341;0;4232.00;9.70;2023.00;0.00;0.80
342;0;1997.00;14.42;154.00;0.00;0.72
343;0;2908.00;9.80;2165.00;0.00;0.72
344;0;2786.00;10.30;2271.00;0.00;0.80
345;0;2689.00;10.50;2728.00;0.00;0.68
346;0;1628.00;20.37;1022.00;0.00;0.60
347;0;1318.00;9.70;2737.00;0.00;0.92
348;0;2183.00;10.75;305.00;0.00;0.72
349;0;1171.00;11.35;2592.00;0.00;0.44
350;0;2709.00;10.87;2281.00;0.00;0.84
351;0;2279.00;10.35;2238.00;0.00;0.44
352;0;3266.00;10.52;1378.00;0.00;0.80
353;0;4052.00;9.90;2192.00;0.00;0.76
354;0;2080.00;15.60;206.00;0.00;0.80
355;0;1775.00;15.92;507.00;0.00;0.64
356;0;4407.00;9.70;1891.00;0.00;0.76
357;0;2633.00;12.90;1510.00;0.00;0.92
358;0;3096.00;13.82;207.00;0.00;1.12
359;0;2180.00;14.40;1152.00;0.00;0.52
360;0;2212.00;11.52;670.00;0.00;0.44
361;0;108.00;9.70;2569.00;0.00;0.44
362;0;2045.00;11.42;1961.00;0.00;0.44
363;0;954.00;12.30;2092.00;0.00;0.52
364;0;2231.00;14.02;190.00;0.00;1.08
365;0;2565.00;11.37;2425.00;0.00;0.84
366;0;2257.00;11.07;527.00;0.00;0.32
367;0;896.00;11.92;1075.00;0.00;0.60
368;0;1900.00;13.25;845.00;0.00;0.52
369;0;4394.00;9.80;1618.00;0.00;0.92
370;0;1979.00;16.50;1748.00;0.00;0.84
371;0;18.00;9.82;2777.00;0.00;0.40
372;0;146.00;13.32;854.00;0.00;0.64
373;0;433.00;10.65;2655.00;0.00;0.52
374;0;324.00;12.60;2746.00;0.00;0.48
375;0;1593.00;14.25;1817.00;0.00;0.84
376;0;2264.00;10.15;2253.00;0.00;0.48
377;0;2233.00;12.05;2128.00;0.00;0.52
378;0;2492.00;10.35;2235.00;0.00;0.52
379;0;990.00;11.25;948.00;0.00;0.76
380;0;963.00;18.47;378.00;0.00;0.76
381;0;1799.00;20.60;55.00;0.00;0.72
382;0;2529.00;16.47;818.00;0.00;0.52
383;0;686.00;10.00;1087.00;0.00;0.48
384;0;2749.00;16.72;1386.00;0.00;1.08
385;0;3333.00;10.05;1014.00;0.00;0.92
386;0;2411.00;10.65;295.00;0.00;0.76
387;0;3115.00;15.00;26.00;0.00;0.92
388;0;2965.00;15.02;1256.00;0.00;0.76
389;0;4457.00;9.70;2533.00;0.00;0.88
390;0;4556.00;9.70;1655.00;0.00;1.04
391;0;884.00;18.00;762.00;0.00;0.80
392;0;2184.00;15.82;1743.00;0.00;1.00
393;0;1636.00;11.90;2656.00;0.00;0.80
394;0;2653.00;14.47;15.00;0.00;0.72
395;0;2686.00;15.62;373.00;0.00;0.88
396;0;272.00;10.50;2804.00;0.00;0.48
397;0;1951.00;18.02;473.00;0.00;0.68
398;0;3104.00;11.10;1550.00;0.00;0.76
399;0;2787.00;14.20;1532.00;0.00;0.92
400;0;878.00;14.42;2363.00;0.00;0.44
401;0;1722.00;16.55;1250.00;0.00;0.44
402;0;2914.00;11.95;281.00;0.00;1.04
403;0;859.00;10.72;479.00;0.00;0.84
404;0;1449.00;17.17;400.00;0.00;0.80
405;0;1011.00;11.60;2461.00;0.00;0.52
406;0;974.00;13.20;2324.00;0.00;0.44
407;0;920.00;9.70;2672.00;0.00;0.48
408;0;1234.00;20.77;193.00;0.00;0.80
409;0;1980.00;13.55;781.00;0.00;0.68
410;0;1586.00;15.27;807.00;0.00;0.60
411;0;3100.00;18.17;111.00;0.00;0.88
412;0;1793.00;9.70;2699.00;0.00;0.84
413;0;977.00;13.75;2484.00;0.00;0.44
414;0;4296.00;9.70;2217.00;0.00;0.88
415;0;3419.00;13.65;1025.00;0.00;0.52
416;0;2596.00;11.02;2043.00;0.00;0.64
417;0;2679.00;9.87;1058.00;0.00;0.44
418;0;1861.00;14.70;695.00;0.00;0.52
419;0;1201.00;11.75;2343.00;0.00;0.44
420;0;2254.00;10.60;1325.00;0.00;0.44
421;0;4431.00;9.70;835.00;0.00;0.84
422;0;1314.00;17.87;474.00;0.00;0.44
423;0;3614.00;9.80;982.00;0.00;0.48
424;0;1138.00;14.55;2311.00;0.00;0.52
425;0;1445.00;9.70;2419.00;0.00;0.60
426;0;2006.00;20.80;391.00;0.00;0.80
427;0;3175.00;11.30;1449.00;0.00;0.68
428;0;1793.00;20.40;1266.00;0.00;0.44
429;0;2647.00;10.90;2386.00;0.00;0.48
430;0;1647.00;14.65;1657.00;0.00;0.48
431;0;940.00;14.95;2167.00;0.00;0.44
432;0;448.00;13.95;984.00;0.00;0.76
433;0;2616.00;12.50;560.00;0.00;0.44
434;0;740.00;22.60;458.00;0.00;0.68
435;0;4243.00;10.00;1919.00;0.00;0.96
436;0;2713.00;13.52;19.00;0.00;0.84
437;0;2567.00;9.70;996.00;0.00;0.48
438;0;2360.00;11.17;466.00;0.00;0.36
439;0;4189.00;9.70;2443.00;0.00;0.88
440;0;98.00;15.15;907.00;0.00;0.72
441;0;2810.00;15.70;1690.00;0.00;1.12
442;0;744.00;18.07;319.00;0.00;0.64
443;0;49.00;15.17;789.00;0.00;0.72
444;0;1391.00;13.80;1892.00;0.00;0.44
445;0;2808.00;9.80;1913.00;0.00;0.84
446;0;1449.00;12.02;2539.00;0.00;1.12
447;0;1047.00;21.20;427.00;0.00;0.76
448;0;987.00;15.90;1101.00;0.00;0.72
449;0;2330.00;15.57;1752.00;0.00;0.80
450;0;4079.00;9.70;2679.00;0.00;0.96
451;0;4169.00;9.70;2006.00;0.00;0.84
452;0;4286.00;9.90;2092.00;0.00;0.88
453;0;1306.00;11.05;2590.00;0.00;0.88
454;0;4460.00;9.70;1648.00;0.00;0.84
455;0;1106.00;20.20;103.00;0.00;0.60
456;0;1678.00;12.45;154.00;0.00;0.64
457;0;2929.00;10.70;561.00;0.00;1.00
458;0;2066.00;17.62;173.00;0.00;0.44
459;0;2565.00;11.55;2515.00;0.00;0.84
460;0;2400.00;14.42;1893.00;0.00;0.48
461;0;2400.00;13.35;185.00;0.00;0.80
462;0;438.00;13.25;784.00;0.00;0.52
463;0;2744.00;11.17;538.00;0.00;0.40
464;0;1712.00;12.75;1672.00;0.00;0.52
465;0;1390.00;17.97;633.00;0.00;0.68
466;0;2198.00;12.75;2489.00;0.00;0.84
467;0;700.00;11.40;2436.00;0.00;0.44
468;0;1626.00;15.30;1735.00;0.00;0.44
469;0;1117.00;17.45;580.00;0.00;0.76
470;0;2719.00;9.70;1143.00;0.00;0.48
471;0;2084.00;15.02;1539.00;0.00;0.48
472;0;1061.00;9.70;2771.00;0.00;0.44
473;0;118.00;12.05;421.00;0.00;0.64
474;0;1394.00;11.85;2487.00;0.00;0.96
475;0;690.00;19.27;315.00;0.00;0.48
476;0;1172.00;17.80;238.00;0.00;0.64
477;0;3463.00;9.70;817.00;0.00;0.40
478;0;4472.00;9.70;1767.00;0.00;0.92
479;0;857.00;21.80;95.00;0.00;0.76
480;0;1522.00;15.65;2183.00;0.00;0.92
481;0;1640.00;21.95;1221.00;0.00;0.64
482;0;4105.00;10.00;2353.00;0.00;0.84
483;0;1903.00;9.95;1045.00;0.00;0.52
484;0;1447.00;20.05;1880.00;0.00;0.84
485;0;2085.00;21.95;1770.00;0.00;1.00
486;0;777.00;21.55;466.00;0.00;0.68
487;0;4399.00;10.12;1472.00;0.00;0.92
488;0;2216.00;9.70;2233.00;0.00;0.96
489;0;2063.00;12.05;676.00;0.00;0.60
490;0;2658.00;11.62;1319.00;0.00;0.76
491;0;982.00;12.20;2523.00;0.00;0.40
492;0;2239.00;10.50;2564.00;0.00;1.00
493;0;2214.00;12.72;2298.00;0.00;0.84
494;0;2694.00;13.85;1413.00;0.00;0.84
495;0;4254.00;9.70;2769.00;0.00;1.08
496;0;2813.00;12.07;2043.00;0.00;0.56
497;0;1294.00;11.50;2210.00;0.00;0.92
498;0;3269.00;9.70;1176.00;0.00;0.76
499;0;1567.00;15.35;360.00;0.00;0.64
500;0;1731.00;9.70;2803.00;0.00;0.64
501;0;1987.00;16.20;116.00;0.00;0.64
502;0;4470.00;9.70;1545.00;0.00;0.76
503;0;1793.00;16.30;171.00;0.00;0.60
504;0;76.00;10.02;2769.00;0.00;0.48
505;0;793.00;23.77;418.00;0.00;0.64
506;0;1100.00;9.70;1922.00;0.00;0.36
507;0;2668.00;13.20;1753.00;0.00;0.72
508;0;367.00;10.60;2620.00;0.00;0.48
509;0;2493.00;12.02;2648.00;0.00;0.76
510;0;2477.00;10.30;2197.00;0.00;0.48
511;0;4320.00;9.70;2316.00;0.00;0.72
512;0;252.00;13.70;588.00;0.00;0.84
513;0;2721.00;11.32;2677.00;0.00;0.80
514;0;1298.00;10.07;2766.00;0.00;0.84
515;0;2093.00;20.77;126.00;0.00;0.76
516;0;28.00;9.70;1185.00;0.00;0.76
517;0;1946.00;17.12;526.00;0.00;0.76
518;0;4515.00;9.70;1784.00;0.00;0.96
519;0;1232.00;13.77;2535.00;0.00;0.60
520;0;1936.00;10.50;1335.00;0.00;0.52
521;0;242.00;14.67;612.00;0.00;0.64
522;0;1759.00;16.32;25.00;0.00;0.72
523;0;435.00;9.70;1082.00;0.00;0.88
524;0;3019.00;9.70;1729.00;0.00;0.72
525;0;1354.00;13.32;733.00;0.00;0.76
526;0;771.00;11.20;2809.00;0.00;0.32
527;0;2895.00;11.30;163.00;0.00;0.88
528;0;3179.00;10.80;806.00;0.00;0.68
529;0;2978.00;11.55;156.00;0.00;1.00
530;0;1334.00;10.57;1579.00;0.00;0.28
531;0;441.00;12.77;607.00;0.00;0.76
532;0;2498.00;11.60;1228.00;0.00;0.64
533;0;264.00;9.75;758.00;0.00;0.72
534;0;2569.00;11.50;59.00;0.00;0.76
535;0;2767.00;11.47;907.00;0.00;0.44
536;0;1388.00;12.60;2579.00;0.00;0.72
537;0;1865.00;11.10;2187.00;0.00;0.44
538;0;2649.00;11.30;1617.00;0.00;0.84
539;0;2872.00;12.62;1156.00;0.00;0.84
540;0;2051.00;10.70;1999.00;0.00;0.52
541;0;1266.00;22.55;936.00;0.00;0.64
542;0;2914.00;15.40;368.00;0.00;0.88
543;0;3094.00;9.70;773.00;0.00;0.44
544;0;1036.00;10.75;2327.00;0.00;0.44
545;0;1930.00;9.70;1615.00;0.00;0.28
546;0;346.00;11.35;2806.00;0.00;0.44
547;0;1468.00;24.40;891.00;0.00;0.76
548;0;2272.00;11.80;401.00;0.00;0.88
549;0;2099.00;14.55;1663.00;0.00;0.32
550;0;616.00;15.42;407.00;0.00;0.68
