99;109;235;188;land;false;mountain;1
100;164;183;177;land;false;hills;1
101;172;243;198;land;false;desert;1
102;252;154;174;land;false;plains;1
103;169;168;214;land;false;hills;1
104;154;241;239;land;false;hills;1
105;155;232;127;land;false;mountain;1
106;142;189;199;land;false;plains;1
107;196;196;203;land;true;plains;1
108;170;185;179;land;false;hills;1
109;219;171;119;land;false;mountain;1
110;248;186;77;land;false;hills;1
111;27;254;242;land;false;mountain;1
112;215;160;156;land;false;plains;1
113;196;218;113;land;false;mountain;1
114;243;155;130;land;false;hills;1
115;124;229;154;land;false;mountain;1
116;95;222;232;land;false;hills;1
117;220;86;231;land;false;plains;1
118;120;178;243;land;false;hills;1
119;168;222;228;land;false;hills;1
120;235;184;217;land;false;mountain;1
121;188;238;211;land;false;desert;1
122;243;143;200;land;false;mountain;1
123;137;176;196;land;false;plains;1
124;143;136;236;land;false;hills;1
125;66;241;251;land;false;desert;1
126;205;242;226;land;false;mountain;1
127;243;200;213;land;false;desert;1
128;241;105;222;land;false;plains;1
129;203;232;243;land;false;desert;1
130;220;222;221;land;false;hills;1
131;8;246;254;land;false;mountain;1
132;232;100;181;land;false;mountain;1
133;195;239;179;land;false;mountain;1
134;230;128;152;land;false;plains;1
135;215;159;209;land;false;desert;1
136;205;189;148;land;false;desert;1
137;78;202;224;land;false;hills;1
138;156;187;240;land;false;mountain;1
139;219;218;247;land;false;forest;1
140;202;229;239;land;true;desert;1
141;214;216;142;land;false;desert;1
142;183;154;253;land;false;hills;1
143;79;249;222;land;false;desert;1
144;206;166;248;land;false;hills;1
145;176;146;205;land;false;forest;1
146;73;210;224;land;false;mountain;1
147;127;170;240;land;false;plains;1
148;242;208;181;land;false;mountain;1
149;88;176;239;land;false;mountain;1
150;199;121;230;land;false;mountain;1
151;225;67;231;land;false;plains;1
152;252;129;179;land;false;mountain;1
153;225;186;173;land;false;plains;1
154;138;233;216;land;false;mountain;1
155;208;151;244;land;false;plains;1
156;252;161;235;land;false;mountain;1
157;183;120;225;land;false;hills;1
158;218;239;126;land;false;mountain;1
159;105;232;218;land;false;mountain;1
160;192;204;199;land;false;hills;1
161;232;229;244;land;false;plains;1
162;194;159;173;land;false;plains;1
163;198;193;163;land;false;hills;1
164;253;192;238;land;false;desert;1
165;217;133;192;land;false;mountain;1
166;128;220;169;land;false;hills;1
167;150;191;188;land;false;hills;1
168;214;213;204;land;false;plains;1
169;181;241;225;land;false;plains;1
170;131;190;198;land;false;mountain;1
171;219;115;174;land;false;mountain;1
172;244;163;162;land;false;desert;1
173;106;244;237;land;false;hills;1
174;90;216;253;land;false;mountain;1
175;131;209;247;land;false;plains;1
176;244;66;197;land;false;hills;1
177;198;248;214;land;false;plains;1
178;147;162;199;land;false;mountain;1
179;215;189;246;land;false;mountain;1
180;145;169;203;land;false;mountain;1
181;163;254;250;land;false;forest;1
182;176;250;223;land;false;hills;1
183;216;180;227;land;false;mountain;1
184;98;203;223;land;false;plains;1
185;82;235;248;land;false;plains;1
186;173;144;235;land;false;mountain;1
187;219;39;253;land;false;mountain;1
188;235;194;157;land;false;desert;1
189;254;247;207;land;false;plains;1
190;51;245;211;land;false;plains;1
191;223;107;229;land;false;plains;1
192;209;184;200;land;false;plains;1
193;244;153;198;land;false;plains;1
194;164;215;213;land;false;desert;1
195;239;167;98;land;false;mountain;1
196;186;163;209;land;false;mountain;1
197;220;235;79;land;false;mountain;1
198;221;192;185;land;false;desert;1
199;220;222;164;land;false;plains;1
200;189;85;244;land;false;desert;1
201;167;181;252;land;false;marsh;1
202;225;198;124;land;false;hills;1
203;139;173;238;land;false;hills;1
204;234;239;82;land;false;mountain;1
205;65;231;246;land;false;hills;1
206;147;176;217;land;false;mountain;1
207;243;245;98;land;false;plains;1
208;198;121;210;land;false;plains;1
209;214;150;160;land;false;mountain;1
210;237;184;129;land;false;hills;1
211;113;184;223;land;false;hills;1
212;128;251;212;land;true;desert;1
213;213;149;251;land;false;hills;1
214;247;116;254;land;false;mountain;1
215;216;208;190;land;false;hills;1
216;207;135;185;land;false;mountain;1
217;141;212;204;land;false;hills;1
218;195;181;149;land;false;mountain;1
219;201;66;239;land;false;forest;1
220;241;214;182;land;false;plains;1
221;104;237;193;land;false;desert;1
222;154;253;171;land;false;mountain;1
223;161;208;151;land;false;plains;1
224;206;144;193;land;true;forest;1
225;209;62;235;land;false;hills;1
226;236;147;130;land;false;hills;1
227;117;236;200;land;false;mountain;1
228;117;249;207;land;false;mountain;1
229;103;248;228;land;false;plains;1
230;187;130;198;land;false;desert;1
231;129;198;210;land;false;desert;1
232;125;208;254;land;false;hills;1
233;178;225;162;land;false;hills;1
234;164;148;234;land;false;mountain;1
235;140;242;170;land;false;mountain;1
236;151;149;208;land;false;desert;1
237;190;64;250;land;false;hills;1
238;240;240;54;land;false;hills;1
239;219;193;245;land;false;mountain;1
240;245;228;144;land;false;plains;1
241;243;109;166;land;false;hills;1
242;253;205;44;land;false;hills;1
243;120;204;196;land;false;mountain;1
244;143;168;247;land;false;desert;1
245;130;157;244;land;false;urban;1
246;250;254;246;land;false;mountain;1
247;218;107;192;land;false;plains;1
248;226;234;173;land;false;plains;1
249;253;216;184;land;false;hills;1
250;184;166;172;land;false;plains;1
251;155;226;179;land;false;hills;1
252;240;65;196;land;false;marsh;1
253;247;160;144;land;false;desert;1
254;222;102;183;land;false;mountain;1
255;128;187;205;land;false;hills;1
256;244;191;105;land;false;desert;1
257;57;246;252;land;false;mountain;1
258;230;225;220;land;false;forest;1
259;233;230;133;land;false;hills;1
260;88;253;243;land;false;mountain;1
261;106;177;254;land;false;hills;1
262;229;254;250;land;false;hills;1
263;238;167;98;land;false;hills;1
264;252;72;229;land;false;mountain;1
265;251;235;192;land;false;hills;1
266;218;182;171;land;false;mountain;1
267;240;252;125;land;false;mountain;1
268;99;218;220;land;false;desert;1
269;210;201;239;land;false;plains;1
270;208;130;208;land;false;plains;1
271;130;205;191;land;false;mountain;1
272;200;170;253;land;false;plains;1
273;229;86;207;land;false;plains;1
274;101;194;231;land;false;plains;1
275;235;30;236;land;false;forest;1
276;150;171;188;land;false;plains;1
277;244;173;171;land;false;plains;1
278;157;236;153;land;false;hills;1
279;236;146;180;land;false;mountain;1
280;182;173;242;land;false;plains;1
281;210;152;201;land;false;plains;1
282;252;230;227;land;false;hills;1
283;45;237;243;land;false;plains;1
284;225;200;118;land;false;plains;1
285;198;246;178;land;false;mountain;1
286;214;77;252;land;false;hills;1
287;221;201;156;land;false;hills;1
288;213;148;235;land;false;hills;1
289;237;211;93;land;false;hills;1
290;118;202;239;land;false;plains;1
291;130;213;196;land;false;mountain;1
292;227;214;197;land;false;plains;1
293;119;201;190;land;false;mountain;1
294;222;227;114;land;false;mountain;1
295;215;198;155;land;false;mountain;1
296;158;173;180;land;false;plains;1
297;74;216;239;land;false;mountain;1
298;150;144;212;land;false;hills;1
299;231;237;59;land;false;forest;1
300;209;249;202;land;false;plains;1
301;223;242;71;land;false;plains;1
302;216;176;196;land;false;plains;1
303;212;157;250;land;false;mountain;1
304;242;66;210;land;false;forest;1
305;214;236;80;land;false;hills;1
306;179;200;202;land;false;mountain;1
307;96;197;240;land;false;mountain;1
308;144;241;198;land;false;plains;1
309;245;217;197;land;false;plains;1
310;236;220;79;land;false;mountain;1
311;228;172;168;land;false;desert;1
312;234;196;98;land;false;desert;1
313;233;139;186;land;false;plains;1
314;233;182;199;land;false;plains;1
315;138;200;197;land;false;hills;1
316;153;169;203;land;false;hills;1
317;254;49;233;land;false;hills;1
318;189;190;165;land;false;plains;1
319;153;190;217;land;false;forest;1
320;218;107;233;land;false;hills;1
321;247;239;44;land;false;hills;1
322;247;203;203;land;false;plains;1
323;238;96;183;land;false;hills;1
324;199;158;147;land;false;mountain;1
325;223;90;244;land;false;mountain;1
326;55;241;244;land;false;hills;1
327;149;161;227;land;false;desert;1
328;206;147;220;land;false;hills;1
329;244;146;187;land;false;plains;1
330;237;202;108;land;false;desert;1
331;212;81;224;land;false;hills;1
332;233;209;102;land;false;plains;1
333;169;242;104;land;false;mountain;1
334;246;232;134;land;false;mountain;1
335;203;150;190;land;false;mountain;1
336;207;246;160;land;false;desert;1
337;135;236;201;land;false;forest;1
338;247;196;220;land;false;desert;1
339;222;203;199;land;false;plains;1
340;115;213;193;land;false;plains;1
341;173;169;204;land;false;desert;1
342;247;154;215;land;false;mountain;1
343;205;128;250;land;false;plains;1
344;242;238;116;land;false;plains;1
345;247;204;163;land;false;plains;1
346;249;45;238;land;false;mountain;1
347;176;146;226;land;false;plains;1
348;93;176;252;land;false;hills;1
349;203;123;199;land;false;plains;1
350;196;233;146;land;false;plains;1
351;103;192;239;land;false;plains;1
352;226;73;217;land;false;plains;1
353;111;224;205;land;false;desert;1
354;184;232;183;land;false;mountain;1
355;205;184;155;land;false;mountain;1
356;184;213;224;land;false;desert;1
357;228;138;206;land;false;mountain;1
358;112;182;248;land;false;hills;1
359;232;216;193;land;false;hills;1
360;163;248;192;land;false;hills;1
361;244;116;158;land;true;forest;1
362;122;160;230;land;false;hills;1
363;243;212;213;land;false;hills;1
364;222;221;202;land;false;hills;1
365;59;211;250;land;false;plains;1
366;195;231;224;land;false;hills;1
367;191;143;182;land;false;mountain;1
368;22;253;240;land;false;hills;1
369;244;216;121;land;false;desert;1
370;179;152;209;land;false;mountain;1
371;91;246;236;land;false;plains;1
372;212;170;132;land;false;hills;1
373;231;238;219;land;false;plains;1
374;236;140;207;land;false;plains;1
375;193;189;129;land;false;hills;1
376;153;249;177;land;false;plains;1
377;242;227;166;land;false;plains;1
378;120;193;192;land;false;plains;1
379;250;87;185;land;false;hills;1
380;204;179;157;land;false;mountain;1
381;250;65;221;land;false;mountain;1
382;251;252;159;land;false;mountain;1
383;249;84;241;land;false;hills;1
384;238;224;227;land;false;mountain;1
385;191;229;237;land;false;hills;1
386;246;196;89;land;false;hills;1
387;201;132;239;land;false;hills;1
388;213;206;204;land;false;mountain;1
389;220;156;148;land;false;desert;1
390;159;236;160;land;false;desert;1
391;193;230;132;land;false;mountain;1
392;160;138;211;land;false;mountain;1
393;111;205;191;land;false;plains;1
394;230;178;98;land;false;hills;1
395;193;245;67;land;false;hills;1
396;124;230;234;land;false;plains;1
397;163;146;201;land;false;mountain;1
398;152;240;248;land;false;plains;1
399;128;221;211;land;false;mountain;1
400;250;251;215;land;false;mountain;1
401;131;208;201;land;false;mountain;1
402;132;143;230;land;false;hills;1
403;222;120;200;land;false;mountain;1
404;214;241;116;land;false;mountain;1
405;217;108;230;land;false;hills;1
406;137;218;186;land;false;hills;1
407;190;145;190;land;false;plains;1
408;205;229;90;land;false;mountain;1
409;129;242;170;land;false;hills;1
410;196;239;236;land;false;mountain;1
411;110;207;203;land;false;mountain;1
412;237;53;215;land;false;plains;1
413;220;215;85;land;false;hills;1
414;157;250;217;land;false;desert;1
415;245;57;216;land;false;hills;1
416;76;250;226;land;false;plains;1
417;250;196;133;land;false;plains;1
418;238;229;219;land;false;mountain;1
419;213;208;189;land;false;hills;1
420;202;222;167;land;false;plains;1
421;196;170;145;land;true;desert;1
422;221;236;99;land;false;mountain;1
423;175;219;193;land;true;plains;1
424;191;165;219;land;false;hills;1
425;186;196;243;land;false;hills;1
426;227;235;96;land;false;mountain;1
427;217;177;163;land;false;plains;1
428;125;189;234;land;false;mountain;1
429;244;201;62;land;false;plains;1
430;192;249;248;land;false;hills;1
431;249;171;101;land;false;hills;1
432;204;52;254;land;false;hills;1
433;153;236;115;land;false;mountain;1
434;239;180;250;land;false;mountain;1
435;252;247;114;land;false;desert;1
436;148;150;237;land;false;hills;1
437;210;137;177;land;false;urban;1
438;168;208;209;land;false;hills;1
439;240;179;117;land;false;desert;1
440;157;146;234;land;false;hills;1
441;102;170;250;land;false;hills;1
442;217;97;241;land;false;mountain;1
443;232;211;231;land;false;hills;1
444;233;75;237;land;false;hills;1
445;194;104;240;land;false;plains;1
446;198;72;240;land;false;hills;1
447;125;133;248;land;false;mountain;1
448;150;218;141;land;false;mountain;1
449;241;12;254;land;false;mountain;1
450;161;243;191;land;false;desert;1
451;250;132;167;land;false;desert;1
452;232;197;250;land;false;desert;1
453;129;192;197;land;false;plains;1
454;228;155;200;land;false;desert;1
455;231;151;172;land;false;mountain;1
456;93;248;187;land;false;mountain;1
457;234;87;186;land;false;plains;1
458;130;214;235;land;false;mountain;1
459;241;180;213;land;false;plains;1
460;124;150;237;land;false;hills;1
461;138;206;168;land;false;hills;1
462;239;193;172;land;false;hills;1
463;151;254;212;land;false;hills;1
464;212;208;132;land;false;hills;1
465;189;158;173;land;false;mountain;1
466;224;137;211;land;false;plains;1
467;87;224;213;land;false;forest;1
468;234;198;232;land;false;hills;1
469;99;253;244;land;false;mountain;1
470;182;242;193;land;false;plains;1
471;109;197;235;land;false;hills;1
472;185;129;254;land;false;plains;1
473;171;176;155;land;false;hills;1
474;162;182;181;land;false;hills;1
475;79;252;205;land;false;mountain;1
476;243;195;183;land;false;mountain;1
477;197;145;254;land;false;plains;1
478;130;218;154;land;false;desert;1
479;251;130;127;land;false;mountain;1
480;214;207;150;land;false;hills;1
481;220;42;250;land;false;mountain;1
482;246;226;169;land;false;desert;1
483;166;250;251;land;false;hills;1
484;213;219;183;land;false;mountain;1
485;141;165;234;land;false;mountain;1
486;72;218;251;land;false;mountain;1
487;211;148;230;land;false;desert;1
488;106;219;181;land;false;plains;1
489;195;224;155;land;false;hills;1
490;250;122;237;land;false;plains;1
491;201;186;189;land;false;plains;1
492;164;163;210;land;false;plains;1
493;163;144;203;land;false;plains;1
494;252;217;36;land;false;hills;1
495;249;183;231;land;false;desert;1
496;201;187;183;land;false;plains;1
497;138;221;249;land;false;hills;1
498;211;82;215;land;false;hills;1
499;254;206;196;land;false;mountain;1
500;223;96;201;land;false;plains;1
501;242;148;145;land;false;mountain;1
502;185;213;115;land;false;desert;1
503;252;159;176;land;false;mountain;1
504;234;148;155;land;false;plains;1
505;235;237;234;land;false;mountain;1
506;226;225;177;land;false;urban;1
507;150;167;214;land;false;hills;1
508;204;196;203;land;false;forest;1
509;167;252;169;land;false;plains;1
510;219;226;188;land;false;plains;1
511;251;242;150;land;false;desert;1
512;172;114;224;land;false;hills;1
513;207;253;225;land;false;plains;1
514;245;227;69;land;false;plains;1
515;225;202;95;land;false;mountain;1
516;165;212;223;land;true;forest;1
517;193;155;221;land;false;mountain;1
518;106;244;239;land;false;desert;1
519;170;159;187;land;false;hills;1
520;233;237;168;land;false;hills;1
521;95;248;229;land;false;hills;1
522;253;15;245;land;false;mountain;1
523;79;202;232;land;false;forest;1
524;152;236;224;land;false;plains;1
525;129;219;254;land;false;hills;1
526;187;152;236;land;false;plains;1
527;140;231;148;land;false;hills;1
528;249;152;155;land;false;plains;1
529;210;75;230;land;false;hills;1
530;206;152;216;land;false;forest;1
531;226;205;193;land;false;hills;1
532;149;204;250;land;false;plains;1
533;229;250;40;land;false;hills;1
534;243;190;86;land;false;urban;1
535;77;210;240;land;false;plains;1
536;183;225;218;land;false;plains;1
537;239;180;186;land;false;plains;1
538;192;187;248;land;false;mountain;1
539;168;214;172;land;false;hills;1
540;235;227;73;land;false;plains;1
541;154;209;252;land;false;mountain;1
542;220;221;207;land;false;hills;1
543;217;190;179;land;false;plains;1
544;244;114;244;land;false;hills;1
545;238;135;142;land;false;urban;1
546;148;141;229;land;false;plains;1
547;158;157;188;land;false;mountain;1
548;221;114;190;land;false;hills;1
549;230;253;20;land;false;hills;1
550;109;252;152;land;false;mountain;1
551;223;246;189;land;false;forest;1
552;245;91;195;land;false;mountain;1
553;250;232;85;land;false;hills;1
554;227;116;229;land;false;hills;1
555;202;111;221;land;false;mountain;1
556;240;154;244;land;false;hills;1
557;203;241;85;land;false;plains;1
558;217;223;206;land;false;forest;1
559;227;213;119;land;false;hills;1
560;142;188;239;land;false;hills;1
561;248;157;139;land;false;desert;1
562;220;159;207;land;false;desert;1
563;206;201;244;land;false;mountain;1
564;221;159;161;land;false;forest;1
565;104;161;253;land;false;mountain;1
566;197;202;148;land;false;hills;1
567;238;184;134;land;false;mountain;1
568;198;203;236;land;false;hills;1
569;113;249;149;land;false;plains;1
570;225;153;127;land;false;hills;1
571;227;238;194;land;false;plains;1
572;233;224;242;land;false;hills;1
573;222;118;227;land;false;hills;1
574;106;173;234;land;false;plains;1
575;83;198;240;land;false;plains;1
576;247;117;168;land;false;plains;1
577;149;243;240;land;false;plains;1
578;202;121;254;land;false;desert;1
579;93;217;235;land;false;forest;1
580;144;136;238;land;false;mountain;1
581;126;166;210;land;false;hills;1
582;106;212;234;land;false;mountain;1
583;183;218;125;land;false;forest;1
584;232;223;216;land;false;mountain;1
585;189;208;146;land;false;plains;1
586;230;150;239;land;false;mountain;1
587;227;254;20;land;false;mountain;1
588;207;208;87;land;false;forest;1
589;144;222;202;land;false;mountain;1
590;198;192;204;land;false;plains;1
591;232;254;220;land;false;desert;1
592;203;160;217;land;false;plains;1
593;230;143;141;land;false;plains;1
594;254;226;126;land;false;forest;1
595;208;218;176;land;false;mountain;1
596;172;243;209;land;false;plains;1
597;119;230;215;land;false;forest;1
598;42;244;236;land;false;mountain;1
599;216;130;240;land;false;hills;1
600;201;243;188;land;false;forest;1
601;156;150;230;land;false;mountain;1
602;233;186;170;land;false;hills;1
603;192;215;197;land;false;mountain;1
604;117;250;199;land;false;mountain;1
605;105;164;254;land;false;mountain;1
606;167;148;186;land;false;mountain;1
607;206;153;167;land;false;plains;1
608;229;147;214;land;false;mountain;1
609;185;235;195;land;false;hills;1
610;139;208;208;land;false;plains;1
611;235;160;246;land;false;mountain;1
612;160;229;151;land;false;plains;1
613;224;242;163;land;false;mountain;1
614;238;193;178;land;false;mountain;1
615;177;227;119;land;false;plains;1
616;178;207;117;land;false;plains;1
617;220;47;237;land;false;hills;1
618;60;246;204;land;false;mountain;1
619;153;198;229;land;false;hills;1
620;152;187;191;land;false;hills;1
621;204;228;248;land;false;mountain;1
622;209;243;145;land;false;hills;1
623;245;216;128;land;false;plains;1
624;250;145;129;land;false;plains;1
625;108;252;141;land;false;hills;1
626;126;228;227;land;false;mountain;1
627;245;230;174;land;false;mountain;1
628;161;221;151;land;false;desert;1
629;235;173;97;land;false;hills;1
630;162;183;244;land;false;mountain;1
631;105;248;218;land;false;hills;1
632;163;251;196;land;false;mountain;1
633;246;126;152;land;false;mountain;1
634;125;250;213;land;false;mountain;1
635;53;228;220;land;false;mountain;1
636;144;174;250;land;false;mountain;1
637;192;187;179;land;false;plains;1
638;205;223;205;land;false;mountain;1
639;163;179;177;land;false;plains;1
640;117;220;174;land;false;plains;1
641;188;208;175;land;false;mountain;1
642;231;211;241;land;false;plains;1
643;208;174;162;land;false;plains;1
644;235;99;243;land;false;mountain;1
645;223;164;254;land;false;mountain;1
646;231;95;213;land;false;mountain;1
647;158;208;222;land;false;plains;1
648;219;207;133;land;false;desert;1
649;140;199;190;land;false;plains;1
650;148;237;253;land;false;desert;1
651;168;241;219;land;false;plains;1
652;243;151;238;land;false;plains;1
653;226;57;236;land;false;hills;1
654;185;236;229;land;false;mountain;1
655;186;135;234;land;false;hills;1
656;193;169;239;land;false;hills;1
657;228;141;199;land;false;plains;1
658;203;242;108;land;false;plains;1
659;121;172;208;land;false;plains;1
660;254;195;125;land;false;mountain;1
661;245;237;167;land;false;desert;1
662;76;239;234;land;false;desert;1
663;173;134;204;land;false;plains;1
664;161;177;194;land;false;plains;1
665;197;252;74;land;false;hills;1
666;138;247;245;land;false;plains;1
667;236;112;196;land;false;mountain;1
668;246;149;200;land;false;mountain;1
669;201;123;250;land;false;mountain;1
670;210;244;244;land;false;mountain;1
671;75;240;232;land;false;mountain;1
672;128;249;210;land;false;hills;1
673;78;238;194;land;false;hills;1
674;200;166;187;land;false;mountain;1
675;216;174;156;land;false;mountain;1
676;240;224;93;land;false;plains;1
677;62;254;240;land;false;mountain;1
678;194;200;171;land;false;forest;1
679;244;101;171;land;false;plains;1
680;92;215;225;land;false;mountain;1
681;215;207;88;land;false;hills;1
682;140;234;163;land;false;desert;1
683;131;179;207;land;false;mountain;1
684;199;250;190;land;false;forest;1
685;67;253;254;land;false;forest;1
686;221;121;165;land;false;mountain;1
687;237;222;81;land;false;plains;1
688;252;123;200;land;false;hills;1
689;243;198;124;land;false;plains;1
690;134;192;224;land;false;mountain;1
691;208;54;249;land;false;mountain;1
692;224;192;126;land;false;mountain;1
693;203;253;81;land;false;hills;1
694;98;193;224;land;false;hills;1
695;168;229;224;land;false;mountain;1
696;186;81;244;land;false;mountain;1
697;244;208;137;land;false;plains;1
698;141;153;229;land;false;hills;1
699;213;216;165;land;false;plains;1
700;246;249;10;land;false;mountain;1
701;176;216;129;land;false;mountain;1
702;149;241;114;land;false;hills;1
703;250;214;208;land;false;hills;1
704;217;144;141;land;false;plains;1
705;207;228;218;land;false;mountain;1
706;212;190;136;land;false;hills;1
707;127;236;146;land;false;plains;1
708;45;231;252;land;false;hills;1
709;247;163;182;land;false;forest;1
710;247;79;247;land;false;plains;1
711;239;194;114;land;false;hills;1
712;190;235;207;land;false;mountain;1
713;92;242;242;land;false;mountain;1
714;237;233;84;land;false;hills;1
715;218;120;233;land;false;mountain;1
716;193;235;111;land;false;plains;1
717;186;240;251;land;false;desert;1
718;84;228;220;land;false;forest;1
719;175;181;251;land;false;mountain;1
720;98;253;198;land;false;urban;1
721;189;211;231;land;false;mountain;1
722;231;121;252;land;false;plains;1
723;204;193;186;land;false;hills;1
724;212;211;212;land;false;hills;1
725;172;223;161;land;false;hills;1
726;92;247;174;land;false;mountain;1
727;237;216;182;land;false;mountain;1
728;110;230;201;land;false;hills;1
729;186;185;230;land;false;hills;1
730;176;190;251;land;false;mountain;1
731;194;188;217;land;false;hills;1
732;143;218;218;land;false;mountain;1
733;105;213;250;land;false;plains;1
734;249;177;199;land;false;plains;1
735;225;118;250;land;false;mountain;1
736;145;189;190;land;false;hills;1
737;195;169;232;land;false;mountain;1
738;232;91;251;land;false;plains;1
739;194;242;236;land;false;mountain;1
740;223;167;126;land;false;hills;1
741;33;251;217;land;false;desert;1
742;195;217;107;land;false;hills;1
743;222;199;232;land;false;hills;1
744;189;71;248;land;true;desert;1
745;246;143;152;land;false;plains;1
746;199;153;205;land;false;forest;1
747;229;169;174;land;false;plains;1
748;121;195;197;land;false;plains;1
749;68;233;248;land;false;desert;1
750;214;238;98;land;false;mountain;1
751;194;134;187;land;false;hills;1
752;201;170;135;land;false;mountain;1
753;172;238;202;land;false;plains;1
754;105;191;240;land;false;mountain;1
755;185;199;203;land;false;mountain;1
756;246;233;25;land;true;plains;1
757;110;227;247;land;false;mountain;1
758;115;179;237;land;false;mountain;1
759;243;198;222;land;false;hills;1
760;230;78;206;land;false;plains;1
761;230;241;145;land;false;mountain;1
762;148;223;201;land;false;mountain;1
763;89;215;240;land;false;mountain;1
764;101;230;248;land;false;plains;1
765;200;135;184;land;false;mountain;1
766;192;178;195;land;false;plains;1
767;254;173;232;land;false;plains;1
768;201;210;171;land;false;forest;1
769;153;243;138;land;false;hills;1
770;131;224;199;land;false;mountain;1
771;190;254;182;land;false;hills;1
772;158;221;214;land;false;hills;1
773;168;156;187;land;false;mountain;1
774;184;238;176;land;false;hills;1
775;54;221;238;land;false;plains;1
776;209;168;232;land;false;hills;1
777;251;72;194;land;false;plains;1
778;147;195;244;land;false;mountain;1
779;234;147;154;land;false;forest;1
780;39;238;243;land;false;plains;1
781;253;216;214;land;false;mountain;1
782;254;252;217;land;false;plains;1
783;187;210;215;land;false;forest;1
784;224;234;43;land;false;plains;1
785;236;183;125;land;false;plains;1
786;156;205;186;land;false;hills;1
787;171;149;224;land;false;plains;1
788;233;101;237;land;false;hills;1
789;237;19;247;land;false;hills;1
790;168;237;146;land;false;mountain;1
791;136;148;223;land;false;mountain;1
792;220;77;245;land;false;hills;1
793;174;233;211;land;false;desert;1
794;85;241;206;land;false;mountain;1
795;226;63;223;land;false;plains;1
796;221;133;192;land;false;plains;1
797;253;44;233;land;false;hills;1
798;198;234;234;land;false;hills;1
799;228;135;181;land;false;mountain;1
800;185;170;194;land;false;plains;1
801;102;229;173;land;false;mountain;1
802;158;252;200;land;false;hills;1
803;222;89;197;land;false;hills;1
804;231;231;201;land;false;hills;1
805;173;136;213;land;false;mountain;1
806;253;161;150;land;false;mountain;1
807;155;184;201;land;false;plains;1
