1;bunker;91.00;10.95;2705.00;5.98;0
1;bunker;67.00;9.70;2659.00;2.48;0
1;bunker;54.00;9.70;2802.00;6.12;0
1;bunker;70.00;9.70;2799.00;5.95;0
1;bunker;61.00;10.05;2779.00;1.76;0
1;bunker;38.00;9.70;2787.00;2.49;0
1;bunker;68.00;10.57;2738.00;5.20;0
1;bunker;89.00;9.70;2776.00;4.86;0
1;bunker;33.00;10.00;2756.00;2.18;0
1;bunker;88.00;9.70;2795.00;2.79;0
1;bunker;76.00;10.50;2706.00;0.58;0
1;bunker;160.00;9.73;2796.00;4.29;0
1;bunker;72.00;9.70;2686.00;3.54;0
1;bunker;19.00;9.70;2762.00;2.23;0
1;bunker;108.00;9.70;2791.00;3.24;0
1;bunker;159.00;9.70;2773.00;5.30;0
1;bunker;48.00;9.70;2649.00;5.98;0
1;bunker;28.00;9.70;2719.00;4.06;0
1;bunker;193.00;9.70;2812.00;2.09;0
1;bunker;15.00;9.70;2701.00;0.92;0
1;bunker;26.00;9.70;2804.00;5.57;0
1;coastal_bunker;43.00;9.50;2714.00;-0.27;0
1;coastal_bunker;37.00;9.50;2672.00;-0.46;0
1;coastal_bunker;38.00;9.50;2702.00;-2.68;0
1;coastal_bunker;18.00;9.70;2703.00;-2.36;0
1;coastal_bunker;44.00;9.50;2651.00;-0.18;0
1;coastal_bunker;55.00;9.50;2634.00;-0.38;0
1;coastal_bunker;13.00;9.70;2737.00;-2.52;0
1;coastal_bunker;13.00;9.50;2741.00;-0.79;0
1;coastal_bunker;27.00;9.50;2716.00;0.79;0
1;coastal_bunker;60.00;9.50;2622.00;-0.79;0
1;coastal_bunker;40.00;9.50;2710.00;-1.85;0
1;stronghold_network;105.00;10.90;2692.00;4.69;0
1;dockyard;22.00;9.70;2703.00;-4.25;0
1;anti_air_building;120.00;9.70;2801.00;5.45;0
1;anti_air_building;88.00;9.70;2782.00;4.49;0
1;anti_air_building;73.00;10.00;2778.00;4.15;0
1;synthetic_refinery;48.00;9.70;2717.00;2.36;0
1;fuel_silo;78.00;10.78;2712.00;1.22;0
1;radar_station;107.00;11.20;2716.00;0.45;0
1;nuclear_reactor_spawn;155.00;9.70;2760.00;3.83;0
1;special_project_facility_spawn;31.00;9.78;2780.00;2.04;0
1;special_project_facility_spawn;50.00;9.70;2712.00;2.55;0
1;special_project_facility_spawn;66.00;9.70;2641.00;1.77;0
1;special_project_facility_spawn;149.00;9.82;2754.00;3.39;0
1;special_project_facility_spawn;169.00;10.00;2778.00;4.25;0
1;special_project_facility_spawn;68.00;10.10;2720.00;0.40;0
1;special_project_facility_spawn;137.00;10.10;2776.00;2.33;0
1;special_project_facility_spawn;131.00;10.15;2765.00;2.31;0
1;special_project_facility_spawn;10.00;9.95;2784.00;5.25;0
1;special_project_facility_spawn;194.00;9.70;2806.00;3.51;0
1;special_project_facility_spawn;47.00;10.48;2772.00;1.07;0
1;special_project_facility_spawn;126.00;9.95;2767.00;3.54;0
1;special_project_facility_spawn;65.00;9.70;2680.00;3.23;0
1;special_project_facility_spawn;81.00;10.70;2745.00;2.86;0
1;special_project_facility_spawn;117.00;10.00;2763.00;1.62;0
1;special_project_facility_spawn;68.00;10.40;2734.00;1.39;0
1;special_project_facility_spawn;205.00;10.00;2814.00;5.79;0
1;special_project_facility_spawn;75.00;9.70;2654.00;5.91;0
1;special_project_facility_spawn;111.00;11.10;2720.00;4.93;0
1;special_project_facility_spawn;89.00;10.40;2758.00;4.62;0
1;special_project_facility_spawn;95.00;10.62;2679.00;2.37;0
1;special_project_facility_spawn;108.00;11.12;2736.00;4.71;0
1;special_project_facility_spawn;97.00;11.40;2713.00;0.21;0
1;special_project_facility_spawn;67.00;9.80;2792.00;5.55;0
1;special_project_facility_spawn;9.00;9.70;2791.00;3.20;0
1;special_project_facility_spawn;100.00;10.90;2684.00;4.69;0
1;special_project_facility_spawn;132.00;11.35;2721.00;5.90;0
1;special_project_facility_spawn;156.00;9.80;2786.00;4.84;0
1;special_project_facility_spawn;145.00;9.73;2804.00;3.53;0
1;special_project_facility_spawn;89.00;9.70;2797.00;0.52;0
1;special_project_facility_spawn;8.00;9.70;2726.00;5.94;0
1;special_project_facility_spawn;32.00;10.00;2753.00;0.40;0
1;special_project_facility_spawn;126.00;10.70;2746.00;3.58;0
1;special_project_facility_spawn;139.00;10.88;2730.00;3.25;0
1;special_project_facility_spawn;62.00;9.70;2672.00;3.71;0
1;special_project_facility_spawn;85.00;11.00;2710.00;0.89;0
1;special_project_facility_spawn;91.00;9.88;2770.00;4.79;0
1;special_project_facility_spawn;22.00;9.70;2740.00;1.17;0
1;special_project_facility_spawn;55.00;9.70;2688.00;0.61;0
1;special_project_facility_spawn;83.00;10.45;2690.00;3.14;0
1;special_project_facility_spawn;64.00;9.70;2634.00;5.82;0
1;special_project_facility_spawn;43.00;10.60;2753.00;4.23;0
1;special_project_facility_spawn;172.00;10.00;2780.00;1.21;0
1;special_project_facility_spawn;56.00;9.90;2730.00;4.49;0
1;special_project_facility_spawn;35.00;9.70;2801.00;3.42;0
1;special_project_facility_spawn;30.00;9.70;2809.00;1.13;0
1;special_project_facility_spawn;93.00;9.95;2668.00;3.31;0
1;special_project_facility_spawn;173.00;9.70;2814.00;5.70;0
1;special_project_facility_spawn;34.00;9.70;2685.00;3.50;0
1;special_project_facility_spawn;116.00;9.70;2809.00;3.59;0
1;special_project_facility_spawn;54.00;9.70;2793.00;4.66;0
1;special_project_facility_spawn;54.00;9.70;2807.00;2.80;0
1;special_project_facility_spawn;50.00;10.10;2737.00;3.00;0
1;special_project_facility_spawn;111.00;9.70;2793.00;4.30;0
1;special_project_facility_spawn;75.00;9.70;2796.00;4.57;0
1;special_project_facility_spawn;124.00;9.70;2813.00;4.32;0
1;special_project_facility_spawn;57.00;10.90;2755.00;2.71;0
1;special_project_facility_spawn;35.00;9.70;2725.00;3.32;0
1;special_project_facility_spawn;50.00;9.70;2653.00;2.85;0
1;special_project_facility_spawn;47.00;9.70;2699.00;4.37;0
1;special_project_facility_spawn;152.00;9.70;2760.00;5.38;0
1;special_project_facility_spawn;105.00;10.95;2738.00;3.86;0
1;special_project_facility_spawn;80.00;9.70;2812.00;3.14;0
1;special_project_facility_spawn;79.00;9.70;2784.00;4.66;0
1;special_project_facility_spawn;20.00;9.70;2754.00;0.06;0
1;special_project_facility_spawn;155.00;9.70;2811.00;3.93;0
1;special_project_facility_spawn;54.00;9.70;2644.00;1.79;0
1;special_project_facility_spawn;16.00;9.70;2791.00;2.49;0
1;special_project_facility_spawn;17.00;9.70;2701.00;4.84;0
1;rocket_site_spawn;118.00;11.25;2717.00;0.68;0
1;naval_base_spawn;33.00;9.50;2681.00;-2.16;16095
1;naval_base_spawn;7.00;9.50;2723.00;-0.52;15525
1;naval_base_spawn;42.00;9.50;2666.00;-1.33;16537
1;naval_base_spawn;35.00;9.50;2716.00;0.79;15076
1;naval_base_spawn;25.00;9.50;2695.00;0.79;16095
1;naval_base_spawn;53.00;9.50;2636.00;-0.38;16544
1;naval_base_spawn;15.00;9.50;2752.00;-2.36;15843
1;naval_base_spawn;16.00;9.50;2758.00;-0.17;15843
1;naval_base_spawn;41.00;9.50;2711.00;-1.85;15076
1;naval_base_spawn;42.00;9.50;2716.00;-0.27;15076
1;naval_base_spawn;35.00;9.50;2698.00;-2.68;15076
1;naval_base_spawn;63.00;9.50;2619.00;-0.79;16107
1;floating_harbor;36.21;9.50;2659.30;-4.47;2763
1;floating_harbor;32.87;9.50;2668.74;-3.61;3607
1;floating_harbor;50.40;9.50;2628.50;-3.52;4257
1;floating_harbor;34.27;9.50;2712.92;1.29;5375
1;floating_harbor;6.85;9.50;2752.10;-3.31;6144
1;floating_harbor;32.87;9.50;2707.26;0.46;6230
1;floating_harbor;30.00;9.50;2707.00;-4.22;6458
1;floating_harbor;23.00;9.50;2683.00;-3.22;6623
1;floating_harbor;6.53;9.50;2712.92;-3.66;7989
1;floating_harbor;36.95;9.50;2711.05;-2.36;9419
1;floating_harbor;9.05;9.50;2754.95;0.79;9652
1;floating_harbor;56.05;9.50;2616.05;-3.93;9839
5;floating_harbor;2864.98;9.50;2686.44;-1.65;68
5;floating_harbor;2917.92;9.50;2799.06;-1.42;945
5;floating_harbor;2873.82;9.50;2701.12;-2.16;1804
5;floating_harbor;2890.84;9.50;2735.53;-1.78;4505
5;floating_harbor;2809.40;9.50;2596.80;-4.07;4555
5;floating_harbor;2853.95;9.50;2650.05;-2.36;7581
5;floating_harbor;2893.84;9.50;2748.60;-2.72;9634
5;floating_harbor;2849.61;9.50;2616.73;-2.42;9838
13;floating_harbor;3011.60;9.50;2266.50;-2.76;1003
13;floating_harbor;2969.05;9.50;2285.13;-4.59;9261
19;floating_harbor;869.21;9.50;2025.30;-4.47;1752
19;floating_harbor;817.80;9.50;2047.40;-3.79;3410
19;floating_harbor;909.92;9.50;1962.27;-2.86;5169
19;floating_harbor;884.87;9.50;1977.74;-3.61;6366
19;floating_harbor;858.87;9.50;2030.74;-3.61;7006
19;floating_harbor;845.37;9.50;2037.14;-2.94;10585
19;floating_harbor;876.17;9.50;2008.48;-4.49;10637
19;floating_harbor;926.13;9.50;1968.74;-2.68;10680
21;arms_factory;2421.00;11.45;2023.00;1.12;0
21;air_base;2414.00;11.65;2016.00;1.29;0
21;supply_node;2425.00;11.50;2019.00;4.50;0
28;floating_harbor;1068.21;9.50;1909.30;-4.47;10771
31;floating_harbor;1260.00;9.50;1631.00;-3.21;4543
31;floating_harbor;1267.10;9.50;1592.15;1.41;6813
31;floating_harbor;1239.10;9.50;1676.85;-4.55;7183
31;floating_harbor;1254.12;9.50;1653.18;-3.73;8876
31;floating_harbor;1262.18;9.50;1613.88;0.98;9119
31;floating_harbor;1256.00;9.50;1637.00;1.57;11058
31;floating_harbor;1261.36;9.50;1623.79;-4.39;11069
31;floating_harbor;1277.80;9.50;1567.40;-3.79;11146
50;floating_harbor;580.00;9.50;2294.00;1.57;10270
50;floating_harbor;619.40;9.50;2253.50;-3.52;10293
50;floating_harbor;639.93;9.50;2224.30;-3.76;10318
50;floating_harbor;670.05;9.50;2192.05;-3.93;10385
64;floating_harbor;588.00;9.50;1181.00;0.00;3231
64;floating_harbor;825.07;9.50;1139.70;-0.62;4071
64;floating_harbor;777.27;9.50;1153.61;-0.85;4285
64;floating_harbor;787.01;9.50;1154.93;0.14;5614
64;floating_harbor;875.87;9.50;1148.26;0.46;5616
64;floating_harbor;678.26;9.50;1177.13;-1.11;5673
64;floating_harbor;707.95;9.50;1157.95;-0.79;5959
64;floating_harbor;608.63;9.50;1181.86;0.20;6767
64;floating_harbor;832.29;9.50;1131.94;0.56;8534
64;floating_harbor;858.35;9.50;1134.23;0.73;11646
1;bunker;5.00;9.73;2787.00;6.14;0
1;coastal_bunker;15.00;9.50;2758.00;-0.20;0
1;special_project_facility_spawn;17.00;9.70;2767.00;4.02;0
1;supply_node;291.00;9.95;2500.00;1.46;0
1;supply_node;354.00;9.78;2551.00;0.51;0
1;supply_node;789.00;11.40;2752.00;3.56;0
1;supply_node;392.00;11.40;2508.00;1.87;0
1;supply_node;193.00;10.00;2789.00;2.97;0
1;supply_node;404.00;10.20;2536.00;0.95;0
1;supply_node;268.00;12.50;2707.00;3.41;0
1;supply_node;545.00;10.03;2736.00;4.34;0
1;supply_node;669.00;9.88;2771.00;3.41;0
1;supply_node;291.00;12.57;2785.00;1.35;0
1;supply_node;108.00;9.70;2569.00;3.20;0
1;supply_node;433.00;10.65;2655.00;5.88;0
1;supply_node;324.00;12.60;2746.00;2.20;0
1;supply_node;272.00;10.50;2804.00;1.14;0
1;supply_node;367.00;10.60;2620.00;3.29;0
1;supply_node;771.00;11.20;2809.00;4.43;0
1;supply_node;346.00;11.35;2806.00;5.76;0
1;supply_node;322.00;11.10;2648.00;1.90;0
1;supply_node;142.00;11.03;2655.00;5.90;0
1;supply_node;259.00;10.35;2549.00;0.40;0
1;supply_node;262.00;11.95;2648.00;5.93;0
1;supply_node;174.00;10.65;2713.00;2.25;0
1;supply_node;102.00;9.80;2605.00;4.98;0
1;supply_node;344.00;10.65;2585.00;3.46;0
1;supply_node;341.00;12.18;2709.00;4.54;0
1;supply_node;288.00;11.60;2624.00;5.57;0
1;supply_node;303.00;12.60;2740.00;0.44;0
1;supply_node;328.00;10.65;2541.00;4.71;0
1;supply_node;473.00;12.03;2809.00;3.97;0
1;supply_node;303.00;11.50;2609.00;3.52;0
1;supply_node;386.00;10.10;2564.00;3.24;0
1;supply_node;596.00;9.70;2756.00;2.24;0
1;supply_node;205.00;10.20;2736.00;5.87;0
1;supply_node;93.00;9.70;2625.00;3.76;0
1;supply_node;195.00;10.90;2700.00;4.93;0
1;supply_node;641.00;10.48;2809.00;2.71;0
1;supply_node;220.00;9.70;2578.00;2.67;0
1;supply_node;354.00;12.43;2777.00;5.84;0
1;supply_node;641.00;10.50;2793.00;0.41;0
1;supply_node;455.00;11.10;2622.00;1.16;0
1;supply_node;227.00;11.15;2644.00;4.18;0
1;supply_node;741.00;10.23;2794.00;5.54;0
1;supply_node;449.00;10.75;2791.00;0.14;0
1;supply_node;381.00;10.85;2759.00;2.34;0
1;supply_node;384.00;10.68;2478.00;4.47;0
1;supply_node;411.00;9.88;2798.00;5.51;0
1;supply_node;501.00;11.85;2756.00;2.77;0
1;supply_node;190.00;10.30;2770.00;5.76;0
1;supply_node;182.00;11.10;2657.00;3.86;0
1;supply_node;337.00;10.70;2493.00;6.21;0
1;supply_node;438.00;11.25;2604.00;2.87;0
1;supply_node;327.00;12.70;2772.00;0.93;0
1;supply_node;540.00;10.45;2779.00;2.71;0
1;supply_node;427.00;10.80;2731.00;4.35;0
1;supply_node;259.00;9.75;2525.00;4.57;0
1;supply_node;86.00;9.70;2566.00;3.56;0
1;supply_node;295.00;10.35;2521.00;2.33;0
1;supply_node;479.00;11.40;2705.00;6.20;0
1;supply_node;509.00;11.68;2802.00;3.48;0
1;supply_node;424.00;9.70;2809.00;6.03;0
1;supply_node;247.00;10.10;2584.00;1.63;0
1;supply_node;499.00;12.23;2784.00;2.84;0
1;supply_node;376.00;11.20;2682.00;2.24;0
1;supply_node;343.00;10.65;2626.00;0.99;0
1;supply_node;294.00;12.30;2674.00;2.38;0
1;supply_node;183.00;10.18;2618.00;5.81;0
1;supply_node;627.00;10.20;2748.00;4.94;0
1;supply_node;335.00;12.80;2790.00;2.36;0
1;supply_node;235.00;11.12;2809.00;5.22;0
1;supply_node;434.00;10.40;2636.00;0.30;0
1;supply_node;354.00;10.68;2508.00;4.50;0
1;supply_node;530.00;11.10;2747.00;4.42;0
1;supply_node;455.00;10.90;2771.00;5.30;0
1;supply_node;139.00;10.55;2616.00;1.20;0
1;supply_node;137.00;10.90;2673.00;0.01;0
1;supply_node;427.00;10.95;2578.00;3.55;0
1;supply_node;299.00;12.70;2762.00;3.71;0
1;supply_node;230.00;10.00;2597.00;2.51;0
1;supply_node;402.00;10.12;2629.00;3.36;0
1;supply_node;478.00;11.60;2753.00;3.33;0
1;supply_node;308.00;10.10;2491.00;3.25;0
1;supply_node;173.00;10.00;2601.00;1.26;0
1;supply_node;260.00;10.70;2615.00;2.07;0
1;supply_node;662.00;9.78;2758.00;3.53;0
1;supply_node;302.00;10.55;2560.00;1.52;0
1;supply_node;273.00;12.20;2686.00;2.01;0
1;supply_node;473.00;10.88;2722.00;3.11;0
1;supply_node;472.00;12.03;2777.00;2.84;0
1;supply_node;281.00;12.70;2767.00;6.13;0
1;supply_node;575.00;9.70;2759.00;6.18;0
1;supply_node;143.00;11.18;2634.00;2.04;0
1;supply_node;228.00;11.12;2683.00;3.46;0
1;supply_node;460.00;10.78;2711.00;1.36;0
1;supply_node;358.00;10.73;2677.00;2.26;0
1;supply_node;719.00;9.70;2797.00;5.94;0
1;supply_node;202.00;9.70;2582.00;4.83;0
1;supply_node;383.00;11.55;2533.00;2.46;0
1;supply_node;228.00;9.75;2557.00;0.62;0
1;supply_node;242.00;9.70;2540.00;2.54;0
1;supply_node;292.00;9.70;2484.00;4.78;0
1;supply_node;225.00;10.95;2769.00;4.14;0
1;supply_node;341.00;10.80;2675.00;1.85;0
1;supply_node;442.00;10.48;2742.00;2.51;0
1;supply_node;123.00;11.80;2692.00;4.06;0
1;supply_node;264.00;12.03;2753.00;2.70;0
1;supply_node;354.00;10.85;2603.00;0.20;0
1;supply_node;278.00;12.15;2660.00;2.26;0
1;supply_node;322.00;10.50;2576.00;4.79;0
1;supply_node;212.00;11.60;2702.00;1.98;0
1;supply_node;329.00;10.88;2597.00;0.34;0
1;supply_node;96.00;9.70;2581.00;3.95;0
1;supply_node;353.00;9.70;2568.00;0.34;0
1;supply_node;375.00;11.03;2502.00;2.90;0
1;supply_node;194.00;10.80;2678.00;4.73;0
1;supply_node;663.00;9.98;2796.00;4.69;0
1;supply_node;163.00;10.03;2747.00;5.57;0
1;supply_node;310.00;11.93;2808.00;0.96;0
1;supply_node;206.00;11.10;2644.00;6.08;0
1;supply_node;408.00;10.60;2700.00;3.01;0
1;supply_node;66.00;9.70;2604.00;2.68;0
1;supply_node;416.00;10.70;2665.00;5.33;0
1;supply_node;361.00;11.75;2760.00;5.19;0
1;supply_node;487.00;12.30;2798.00;0.33;0
1;supply_node;248.00;12.05;2657.00;4.47;0
1;supply_node;593.00;9.70;2719.00;1.83;0
1;supply_node;360.00;11.30;2794.00;3.80;0
1;supply_node;323.00;9.70;2465.00;3.93;0
1;supply_node;180.00;11.35;2690.00;1.99;0
1;supply_node;450.00;11.20;2665.00;3.83;0
1;supply_node;620.00;10.10;2786.00;1.79;0
1;supply_node;764.00;11.20;2772.00;1.95;0
1;supply_node;370.00;10.60;2662.00;4.98;0
1;supply_node;371.00;12.38;2723.00;1.47;0
1;supply_node;219.00;10.15;2623.00;4.76;0
1;supply_node;402.00;10.90;2608.00;1.77;0
1;supply_node;80.00;9.78;2613.00;3.03;0
1;supply_node;341.00;12.62;2763.00;5.29;0
1;supply_node;676.00;10.55;2810.00;5.23;0
1;supply_node;590.00;9.98;2779.00;3.10;0
1;supply_node;340.00;9.82;2459.00;0.85;0
1;supply_node;216.00;10.50;2803.00;5.60;0
1;supply_node;315.00;11.23;2626.00;3.97;0
1;supply_node;119.00;10.88;2666.00;5.08;0
1;supply_node;488.00;10.70;2733.00;3.07;0
1;supply_node;778.00;11.23;2795.00;1.23;0
1;supply_node;795.00;10.98;2780.00;4.81;0
1;supply_node;413.00;9.95;2764.00;5.15;0
1;supply_node;206.00;11.05;2760.00;3.24;0
1;supply_node;177.00;11.05;2638.00;5.50;0
1;supply_node;163.00;9.85;2575.00;1.94;0
1;supply_node;379.00;11.65;2742.00;5.74;0
1;supply_node;269.00;11.23;2780.00;0.58;0
1;supply_node;313.00;12.65;2787.00;3.56;0
1;supply_node;424.00;10.38;2709.00;5.23;0
1;supply_node;454.00;11.03;2642.00;4.94;0
1;supply_node;281.00;10.50;2552.00;0.90;0
1;supply_node;115.00;10.00;2587.00;5.03;0
1;supply_node;361.00;9.70;2452.00;2.10;0
1;supply_node;223.00;10.05;2785.00;2.82;0
1;supply_node;255.00;10.50;2793.00;2.54;0
1;supply_node;239.00;11.73;2714.00;1.21;0
1;supply_node;212.00;9.90;2602.00;3.91;0
1;supply_node;388.00;10.43;2796.00;0.30;0
1;supply_node;106.00;9.95;2641.00;4.81;0
1;supply_node;137.00;9.93;2578.00;4.18;0
1;supply_node;426.00;9.85;2784.00;0.53;0
1;supply_node;151.00;11.32;2711.00;5.60;0
1;supply_node;618.00;9.70;2736.00;6.11;0
1;supply_node;622.00;10.10;2806.00;0.50;0
1;supply_node;466.00;10.80;2669.00;6.07;0
1;supply_node;395.00;10.85;2668.00;5.99;0
1;supply_node;269.00;10.78;2591.00;5.52;0
1;supply_node;453.00;10.50;2809.00;3.61;0
1;supply_node;358.00;11.98;2701.00;5.29;0
1;supply_node;629.00;10.20;2769.00;2.36;0
1;supply_node;344.00;12.60;2747.00;6.08;0
1;supply_node;354.00;12.70;2726.00;5.67;0
1;supply_node;252.00;11.95;2728.00;3.71;0
1;supply_node;391.00;11.48;2720.00;0.44;0
1;supply_node;181.00;9.70;2582.00;1.50;0
1;supply_node;168.00;11.30;2670.00;0.28;0
1;supply_node;741.00;10.12;2768.00;3.61;0
1;supply_node;386.00;10.75;2590.00;4.51;0
1;supply_node;127.00;10.85;2644.00;4.98;0
1;supply_node;362.00;10.80;2490.00;1.54;0
1;supply_node;767.00;11.28;2750.00;0.66;0
1;supply_node;413.00;10.30;2646.00;4.89;0
1;supply_node;300.00;10.53;2581.00;2.14;0
1;supply_node;407.00;9.70;2780.00;4.59;0
1;supply_node;532.00;10.10;2801.00;3.09;0
1;supply_node;376.00;11.18;2703.00;2.79;0
1;supply_node;568.00;9.70;2809.00;1.22;0
1;supply_node;180.00;9.90;2735.00;5.26;0
1;supply_node;322.00;10.00;2516.00;3.78;0
1;supply_node;402.00;10.12;2683.00;3.09;0
1;supply_node;312.00;10.03;2537.00;5.72;0
1;supply_node;304.00;12.00;2716.00;0.84;0
